time,true_detuning,measured_offset,estimated_offset,servo_correction,ai_prediction,ai_extra_correction,corrected_offset
2504.0,1.4239563167849875e-05,2.2367453518801206e-05,-5.08986213173384e-05,-4.54493106586692e-06,7.145154086174443e-05,3.5725770430872217e-06,1.5211917190629575e-05
2505.0,-0.00017463118939641157,-0.000274310030297098,-0.0001889744655413333,-1.1448723277066666e-05,-0.00010025621304521337,-5.012810652260669e-06,-0.00015816965546708425
2506.0,-0.00019799783828200183,-0.00031101427628424383,-0.0002643992165610566,-1.521996082805283e-05,-0.00010778414434753358,-5.389207217376679e-06,-0.00017738867023657233
2507.0,-5.535483663389511e-05,-8.695117403756392e-05,-0.00015473029504440146,-9.736514752220073e-06,3.5425357054919004e-05,1.7712678527459503e-06,-4.738958973442099e-05
2508.0,-2.2802218776329724e-05,-3.5817641495655694e-05,-8.123823345883577e-05,-6.061911672941789e-06,6.992356793489307e-05,3.496178396744654e-06,-2.023648550013259e-05
2509.0,-2.276355656257757e-06,-3.5756911033468786e-06,-3.324014263041531e-05,-3.662007131520766e-06,4.833334605791606e-05,2.4166673028958033e-06,-1.0310158276327945e-06
2510.0,-5.6886050011436585e-05,-8.935639838461573e-05,-6.792189600789305e-05,-5.396094800394653e-06,-2.512648825359065e-05,-1.2563244126795326e-06,-5.02336307983624e-05
2511.0,-0.00014410195584218003,-0.00022635482261154638,-0.00016583882958606826,-1.0291941479303413e-05,-8.568388147978112e-05,-4.284194073989056e-06,-0.00012952582028888756
2512.0,-3.923458190280738e-05,-6.162953712987584e-05,-0.00010143394490456333,-7.0716972452281674e-06,1.9097493350272998e-05,9.5487466751365e-07,-3.3117759325092856e-05
2513.0,-9.242396390308146e-05,-0.00014517922292525687,-0.00012847001356866566,-8.423500678433284e-06,-1.3903065337217413e-05,-6.951532668608707e-07,-8.330530995778732e-05
2514.0,-0.0001308898844742411,-0.00020560134951497222,-0.00017613980078116966,-1.0806990039058484e-05,-4.546555646811612e-05,-2.273277823405806e-06,-0.00011780961661177681
2515.0,-0.00011266208769688048,-0.00017696919337520378,-0.00017665239359430018,-1.083261967971501e-05,-3.776124140131287e-05,-1.8880620700656438e-06,-9.994140594709983e-05
2516.0,-7.554012096606094e-05,-0.00011865814449438239,-0.00014080997649852298,-9.04049882492615e-06,-1.7129584648500895e-06,-8.564792324250449e-08,-6.641397421789227e-05
2517.0,-9.478848617903993e-05,-0.00014889340582413535,-0.00014580581056740905,-9.290290528370453e-06,-1.0341316283302149e-06,-5.1706581416510747e-08,-8.544648906925297e-05
2518.0,0.00015069291152047023,0.00023670787153637352,9.060064613460096e-05,2.548152435956968e-06,0.00022695958614349365,1.1347979307174684e-05,0.00013679677977733858
2519.0,0.00010717476596046345,0.00016834972856885622,0.00013865222167308813,4.978461657215943e-06,0.00017790027777664363,8.895013888832183e-06,9.330129041441531e-05
2520.0,-0.00012434128176567994,-0.0001953148284675188,-6.775076643634732e-05,-5.355237901543098e-06,-5.2402920118765905e-05,-2.6201460059382953e-06,-0.00011636589785819854
2521.0,5.423337815782837e-05,8.518959118353209e-05,2.677157282430213e-05,-6.237666239457648e-07,0.00010358745203120634,5.179372601560317e-06,4.967777218021382e-05
2522.0,5.457733856886804e-05,8.572988293362171e-05,6.320981239111816e-05,1.2107873168732601e-06,0.00010443965584272519,5.22198279213626e-06,4.814456845985852e-05
2523.0,4.0905052636604076e-05,6.4253506421863e-05,6.385485077597386e-05,1.2558102062712401e-06,7.24621131666936e-05,3.62310565833468e-06,3.6026136771998157e-05
2524.0,9.197781343202009e-06,1.4447841148595986e-05,3.331963954376105e-05,-2.6428642743064823e-07,3.890968218911439e-05,1.9454841094557195e-06,7.516583661176938e-06
2525.0,5.3056082837771766e-05,8.33403000202737e-05,6.423410785796438e-05,1.2942838098511106e-06,6.52371600153856e-05,3.26185800076928e-06,4.8499941027151375e-05
2526.0,5.428161115680051e-05,8.526535540093194e-05,7.723213366533105e-05,1.9596315269525106e-06,7.325061596930027e-05,3.6625307984650137e-06,4.8659448831382985e-05
2527.0,0.00010340031573292892,0.00016242083602818758,0.00012988164718307486,4.618083532276316e-06,0.00013949460117146373,6.974730058573187e-06,9.180750214207942e-05
2528.0,3.33664579828191e-05,5.241190963373166e-05,8.200271627804677e-05,2.2405375302805208e-06,5.90189010836184e-05,2.9509450541809205e-06,2.8174975398357663e-05
2529.0,-8.578165403179304e-06,-1.3474550706188415e-05,2.2994520128841246e-05,-7.052733731539873e-07,1.0764199032564647e-05,5.382099516282324e-07,-8.411101981653548e-06
2530.0,-5.258438114696904e-05,-8.259935273716157e-05,-4.2266082306083774e-05,-3.976756711361455e-06,-3.158127947244793e-05,-1.5790639736223968e-06,-4.702856046198518e-05
2531.0,-6.523559307525084e-05,-0.00010247182995026805,-7.947528066828857e-05,-5.853111685605353e-06,-3.605042365961708e-05,-1.802521182980854e-06,-5.757996020666463e-05
2532.0,-0.00010121711934539026,-0.00015899147916956236,-0.00012861899399825924,-8.336021150903538e-06,-7.575066410936415e-05,-3.787533205468208e-06,-8.909356498901852e-05
2533.0,4.3087093266572216e-05,6.768104782700624e-05,-7.298896157219216e-06,-2.2714760380829803e-06,6.325256254058331e-05,3.162628127029166e-06,4.2195941177626034e-05
2534.0,0.00023996600537518894,0.000376937718371273,0.00023017239134358065,9.64812281522573e-06,0.00022656872170045972,1.1328436085022987e-05,0.00021898944647494024
2535.0,0.00011722731293148615,0.0001841402323862762,0.00020172295253242857,8.265995465174611e-06,0.00010456419840920717,5.228209920460359e-06,0.00010373310754585119
2536.0,1.5381957193022117e-05,2.41619218571687e-05,9.198420049765527e-05,2.7974547035354773e-06,-6.58141743770102e-06,-3.29070871885051e-07,1.2913573361371691e-05
2537.0,0.00012265673006385888,0.0001926687408504435,0.00015421066857733873,5.9396202412351185e-06,9.34557247092016e-05,4.672786235460081e-06,0.00011204432358716368
2538.0,-7.077869819064882e-05,-0.00011117891909676048,-9.809116865574754e-06,-2.2633308542836712e-06,-6.151784327812493e-05,-3.0758921639062466e-06,-6.54394751724589e-05
2539.0,-9.470934254723876e-05,-0.00014876908729880012,-9.569110166898848e-05,-6.576568314788156e-06,-9.023122402140871e-05,-4.511561201070435e-06,-8.362121303138017e-05
2540.0,-0.00010448119524963268,-0.00016411867759927312,-0.0001379816693616686,-8.718693033294496e-06,-0.00010998450306942686,-5.499225153471343e-06,-9.026327706286684e-05
2541.0,-1.6581978479062487e-05,-2.6046910885368924e-05,-6.8802184100805e-05,-5.273479207071477e-06,-3.477746940916404e-05,-1.7388734704582021e-06,-9.569625801532808e-06
2542.0,0.00013217020234391715,0.00020761246811523693,0.00010203146595719037,3.288609589019731e-06,0.00013141777890268713,6.570888945134357e-06,0.00012231070380976306
2543.0,-2.5676349687276832e-05,-4.033231577230123e-05,1.4045810081393274e-05,-1.1078640427538458e-06,6.478040631918702e-06,3.2390203159593516e-07,-2.489238767611892e-05
2544.0,-0.00012993259350999373,-0.00020409764038956113,-0.0001207742567328358,-7.873022234811867e-06,-5.949604747002013e-05,-2.9748023735010068e-06,-0.00011908476890168086
2545.0,-0.0003187569053707313,-0.0005007021727494732,-0.00035558262210603326,-1.9684557027892948e-05,-0.00018597478629089892,-9.298739314544946e-06,-0.0002897736090282934
2546.0,-0.0001137586369039618,-0.00017869164883735356,-0.00024625798832294014,-1.426757693640288e-05,1.6842248442117125e-05,8.421124221058563e-07,-0.00010033317238966478
2547.0,-0.00015248503834796608,-0.0002395229377617769,-0.00024209549816019222,-1.4104774908009612e-05,-3.184294837410562e-05,-1.592147418705281e-06,-0.0001367881160212512
2548.0,-0.00031291842787058437,-0.0004915311139189193,-0.0003962551867038445,-2.1812759335192225e-05,-0.0001741971354931593,-8.709856774657965e-06,-0.00028239581176073416
2549.0,-0.00045429412901839997,-0.0007136035394567086,-0.0005923872549789058,-3.161936274894529e-05,-0.0002823699323926121,-1.4118496619630606e-05,-0.0004085562696498241
2550.0,-0.0005130488573889044,-0.0008058952466956371,-0.0007243424507295767,-3.821712253647884e-05,-0.00031881770701147616,-1.594088535057381e-05,-0.0004588908495018518
2551.0,-0.000531272336359177,-0.0008345206189826204,-0.0007924363035281623,-4.162181517640812e-05,-0.0003214695316273719,-1.6073476581368597e-05,-0.00047357704460140035
2552.0,-0.0005515613761724437,-0.0008663905663512661,-0.0008381425515657832,-4.3907127578289165e-05,-0.00032469211146235466,-1.6234605573117734e-05,-0.0004914196430210368
2553.0,-0.0004867826288266085,-0.0007646363533865552,-0.0007927132227072347,-4.163566113536174e-05,-0.0002671093388926238,-1.335546694463119e-05,-0.0004317915007466156
2554.0,-0.0004060488378327773,-0.0006378200160478409,-0.0006969839563652678,-3.684919781826339e-05,-0.00018863151490222663,-9.431575745111332e-06,-0.0003597680642694026
2555.0,-0.00023936346939485207,-0.0003759912570767965,-0.0004985995580644183,-2.6929977903220917e-05,-2.2608961444348097e-05,-1.1304480722174049e-06,-0.00021130304341941374
2556.0,-0.00013845401527249517,-0.00021748305834581871,-0.0003248600064399235,-1.8243000321996178e-05,6.415973621187732e-05,3.207986810593866e-06,-0.00012341900176109286
2557.0,-2.366805669375072e-05,-3.717769651565006e-05,-0.00014706256094464132,-9.353128047232067e-06,0.00014472253678832203,7.236126839416102e-06,-2.1551055485934753e-05
2558.0,-0.00015400360479817844,-0.00024190829635215017,-0.00020568044911446114,-1.2284022455723058e-05,1.9450402760412544e-05,9.725201380206272e-07,-0.000142692102480476
2559.0,-0.00017963444017257078,-0.00028216911818992885,-0.0002529530463573432,-1.464765231786716e-05,-6.752545232302509e-06,-3.376272616151255e-07,-0.0001646491605930885
2560.0,-0.00013432518609949307,-0.00021099750867073497,-0.00022702309805074217,-1.3351154902537108e-05,1.6419797248090617e-05,8.209898624045309e-07,-0.00012179502105936051
2561.0,2.1975749632195272e-05,3.451942679935649e-05,-6.538092818991721e-05,-5.269046409495861e-06,0.00013418776507023722,6.709388253511861e-06,2.0535407788179274e-05
2562.0,-0.00010897530617139754,-0.00017117801051153014,-0.00013076712097524464,-8.538356048762232e-06,2.4308159481734037e-05,1.215407974086702e-06,-0.00010165235809672202
2563.0,-0.00013579416002504232,-0.00021330496750862626,-0.00018177831549109718,-1.1088915774554858e-05,-7.765427199046826e-07,-3.8827135995234134e-08,-0.00012466641711449225
2564.0,-9.296166887988e-05,-0.00014602384792616885,-0.00015968083928631578,-9.984041964315789e-06,3.26463850797154e-05,1.63231925398577e-06,-8.460994616954998e-05
2565.0,-0.00024659468943295375,-0.00038735003081852293,-0.00030038813784442957,-1.701940689222148e-05,-0.00011066500883316621,-5.533250441658311e-06,-0.00022404203209907398
2566.0,-0.00014994635566020341,-0.00023553518433888643,-0.00026030680830718727,-1.5015340415359365e-05,-1.6480298654641956e-05,-8.240149327320978e-07,-0.00013410700031211194
2567.0,-0.00033158113483350163,-0.0005208464248632194,-0.00042132914675467993,-2.3066457337734e-05,-0.00015963296755217016,-7.981648377608509e-06,-0.00030053302911815913
2568.0,-0.00031843504260932785,-0.0005001965919168572,-0.00047007190847077394,-2.55035954235387e-05,-0.00014846287376713008,-7.4231436883565045e-06,-0.0002855083034974326
2569.0,-0.0004165019886811045,-0.0006542397864557625,-0.0005838939167014404,-3.119469583507202e-05,-0.00023511135077569634,-1.1755567538784818e-05,-0.00037355172530724765
2570.0,-0.0003974810040104954,-0.000624361694579606,-0.0006089043788793278,-3.244521894396639e-05,-0.00021288913558237255,-1.0644456779118627e-05,-0.0003543913282874104
2571.0,-0.00038873399857957113,-0.0006106219309980065,-0.0006099658844661206,-3.249829422330603e-05,-0.0001934870088007301,-9.674350440036506e-06,-0.0003465613539162286
2572.0,-0.00023096226871510846,-0.0003627946820525252,-0.0004572056803343386,-2.4860284016716933e-05,-6.903355097165331e-05,-3.4516775485826657e-06,-0.00020265030714980886
2573.0,-0.00030121799285672706,-0.00047315211391896206,-0.0004670611182889787,-2.535305591444894e-05,-0.00016072731523308903,-8.036365761654451e-06,-0.00026782857118062364
2574.0,-0.0003489296102905766,-0.0005480973457641647,-0.0005171442611887117,-2.7857213059435587e-05,-0.00021984758495818824,-1.0992379247909412e-05,-0.00031008001798323156
2575.0,-0.0003141739190663303,-0.0004935032348388213,-0.0005025333033755476,-2.712666516877738e-05,-0.00017655055853538215,-8.827527926769107e-06,-0.00027821972597078383
2576.0,-0.0003714332025524686,-0.000583445904922264,-0.0005525400412495957,-2.9627002062479784e-05,-0.0001964645052794367,-9.823225263971836e-06,-0.000331982975226017
2577.0,-0.00036638764212849846,-0.0005755203573555578,-0.0005667426576752969,-3.0337132883764848e-05,-0.0001841386256273836,-9.20693128136918e-06,-0.00032684357796336445
2578.0,-0.00041978489713946035,-0.0006593965668251489,-0.0006240059227204504,-3.320029613602252e-05,-0.00021238598856143653,-1.0619299428071828e-05,-0.000375965301575366
2579.0,-0.0003763324305073662,-0.0005911415939864606,-0.0006036946505453949,-3.218473252726975e-05,-0.00017406264669261873,-8.703132334630937e-06,-0.00033544456564546553
2580.0,-0.0003586468728439475,-0.000563361185711847,-0.0005787671983942137,-3.093835991971069e-05,-0.00015874381642788649,-7.937190821394324e-06,-0.0003197713221028425
2581.0,-0.00036374231102408053,-0.0005713650810824922,-0.0005741924383068558,-3.070962191534279e-05,-0.0001796259602997452,-8.98129801498726e-06,-0.00032405139109375043
2582.0,-0.00031657775235725843,-0.0004972791672687438,-0.0005266574226193697,-2.8332871130968487e-05,-0.00015515918494202197,-7.757959247101099e-06,-0.0002804869219791889
2583.0,-0.00038700680675804233,-0.0006079088645093156,-0.0005768735753422932,-3.084367876711466e-05,-0.00022041953343432397,-1.1020976671716198e-05,-0.0003451421513192115
2584.0,-0.0005801517712749054,-0.0009113002511210166,-0.0007835606277181856,-4.1178031385909284e-05,-0.0003788982576224953,-1.8944912881124765e-05,-0.0005200288270078713
2585.0,-0.000590678886235478,-0.0009278362035139431,-0.0008727278373064254,-4.5636391865321274e-05,-0.00037530623376369476,-1.876531168818474e-05,-0.000526277182681972
2586.0,-0.000588435239330256,-0.0009243118914382953,-0.0009046085360374355,-4.723042680187178e-05,-0.00035172366187907755,-1.758618309395388e-05,-0.0005236186294344304
2587.0,-0.0006735508217208054,-0.0010580111250864388,-0.000999416550031952,-5.1970827501597605e-05,-0.0004272563674021512,-2.1362818370107564e-05,-0.0006002171758491001
2588.0,-0.0006288206200035651,-0.0009877490944155964,-0.0009922056658988134,-5.161028329494068e-05,-0.0003801693965215236,-1.900846982607618e-05,-0.0005582018668825482
2589.0,-0.0005674640080849646,-0.0008913703606018564,-0.0009298860199593216,-4.849430099796609e-05,-0.00032298496807925403,-1.6149248403962704e-05,-0.0005028204586830358
2590.0,-0.0008197702801277056,-0.0012876920879016651,-0.001151022331328644,-5.9551116566432206e-05,-0.0005397161585278809,-2.6985807926394047e-05,-0.0007332333556348793
2591.0,-0.0007935144886688625,-0.0012464495924183194,-0.0012099996221353738,-6.249998110676869e-05,-0.000519638299010694,-2.5981914950534703e-05,-0.0007050325926115591
2592.0,-0.0008310483952011671,-0.001305407707249684,-0.0012689650615375604,-6.544825307687802e-05,-0.000532092060893774,-2.6604603044688704e-05,-0.0007389955390796004
2593.0,-0.0008227802650081379,-0.0012924201604659624,-0.001283461109884804,-6.61730554942402e-05,-0.0005353803862817585,-2.6769019314087927e-05,-0.0007298381901998098
2594.0,-0.0008156140427510541,-0.0012811634863588162,-0.001282041100452392,-6.61020550226196e-05,-0.000526387826539576,-2.6319391326978803e-05,-0.0007231925964014558
2595.0,-0.0007493842957959175,-0.0011771300556991104,-0.0012172025089996028,-6.286012544998013e-05,-0.0004968778230249882,-2.484389115124941e-05,-0.0006616802791946879
2596.0,-0.0005575010806940023,-0.0008757206318293909,-0.001006155102366295,-5.230775511831475e-05,-0.0003641550138127059,-1.8207750690635295e-05,-0.0004869855748850522
2597.0,-0.000473378081592569,-0.0007435805407875196,-0.0008438750987295095,-4.419375493647548e-05,-0.000302286323858425,-1.5114316192921251e-05,-0.0004140700104631723
2598.0,-0.0005602950760426591,-0.0008801094291900624,-0.0008662691465137268,-4.5313457325686345e-05,-0.00038890380528755486,-1.9445190264377744e-05,-0.000495536428452595
2599.0,-0.0004657573066811225,-0.0007316098560700146,-0.0007830451281185687,-4.115225640592844e-05,-0.00030415368382818997,-1.52076841914095e-05,-0.0004093973660837846
2600.0,-0.0003081496323174414,-0.0004840403075237476,-0.0005982499861909047,-3.1912499309545237e-05,-0.0001768358633853495,-8.841793169267476e-06,-0.00026739533983862867
2601.0,-0.00019204183162254042,-0.0003016586029713775,-0.00041494643059089163,-2.2747321529544584e-05,-9.590588160790503e-05,-4.795294080395252e-06,-0.0001644992160126006
2602.0,-6.428548659485492e-05,-0.00010097940618195023,-0.00022090413815949796,-1.3045206907974899e-05,-2.6661844003683655e-06,-1.3330922001841828e-07,-5.11069704668616e-05
2603.0,-4.051957711582791e-05,-6.364800288996553e-05,-0.0001237145016234758,-8.18572508117379e-06,2.9623217869811924e-06,1.4811608934905964e-07,-3.2481968124003175e-05
2604.0,-8.910117199641189e-05,-0.00013995979361247635,-0.00013375464422984453,-8.687732211492227e-06,-5.118314948049374e-05,-2.5591574740246873e-06,-7.785428231089497e-05
2605.0,-0.00017333068657605344,-0.00027226720525630466,-0.00021936011481299092,-1.2968005740649548e-05,-0.00010334850230719894,-5.167425115359947e-06,-0.00015519525572004394
2606.0,-0.00028483923548769385,-0.0004474244224422774,-0.0003603116085486019,-2.00155804274301e-05,-0.00018033318337984383,-9.016659168992191e-06,-0.00025580699589127155
2607.0,-0.0001773764564395776,-0.0002786222856583642,-0.0003098248304844702,-1.7491241524223512e-05,-6.333023338811472e-05,-3.1665116694057364e-06,-0.00015671870324594834
2608.0,6.833075768288127e-05,0.00010733370314222612,-5.2006678006105906e-05,-4.600333900305296e-06,0.00014361832290887833,7.180916145443917e-06,6.575017543774265e-05
2609.0,0.00022755429391500975,0.0003574414478102472,0.00020104618037834364,8.092518254992852e-06,0.0002456077199894935,1.2280385999474675e-05,0.00020718138966054224
2610.0,0.0001116933806517862,0.0001754475519115395,0.00018522535792047805,7.338522203683668e-06,0.00011509504111018032,5.754752055509017e-06,9.860010639259352e-05
2611.0,-9.034646527747191e-05,-0.00014191589572068453,-1.695905595201075e-05,-2.774090301131175e-06,-7.005139195825905e-05,-3.5025695979129523e-06,-8.406980537842778e-05
2612.0,-0.00016765584335894605,-0.0002633531824271229,-0.0001692390007419704,-1.0421935340777553e-05,-0.0001254280941793695,-6.271404708968476e-06,-0.00015096250330920002
2613.0,-0.00025762698123551797,-0.00040467951404055125,-0.000314749240289215,-1.773746201446075e-05,-0.00018703356909099966,-9.351678454549984e-06,-0.00023053784076650726
2614.0,-0.00027293834650648385,-0.00042873055003223026,-0.00038519356379262796,-2.12596781896314e-05,-0.00019616502686403692,-9.808251343201846e-06,-0.0002418704169736506
2615.0,-0.0003054868367731437,-0.00047985759814100915,-0.00044369915453211506,-2.4184957726605755e-05,-0.00020753758144564927,-1.0376879072282464e-05,-0.0002709249999742555
2616.0,-0.0001482949240317736,-0.0002329411216143995,-0.0003134435267868977,-1.7672176339344886e-05,-5.3363950428320095e-05,-2.668197521416005e-06,-0.00012795455017101273
2617.0,8.518671912677542e-05,0.00013381098543222003,-3.7025036613727775e-05,-3.85125183068639e-06,0.00016552608576603234,8.276304288301618e-06,8.076166666916019e-05
2618.0,-9.971941842041074e-05,-0.0001566388960624887,-0.0001109504672786148,-7.5475233639307404e-06,-1.5202607755782083e-05,-7.601303877891042e-07,-9.14117646686909e-05
2619.0,-4.405853401721213e-05,-6.920698338880316e-05,-8.515157542587753e-05,-6.2575787712938774e-06,2.435669011902064e-05,1.2178345059510322e-06,-3.901878975186929e-05
2620.0,1.6701134079553383e-06,2.623408006524608e-06,-3.09036523026941e-05,-3.545182615134705e-06,5.625933772535063e-05,2.812966886267532e-06,2.4023291368225114e-06
2621.0,4.6835703704431255e-06,7.356935134289477e-06,-7.257308837101019e-06,-2.362865441855051e-06,4.770157465827651e-05,2.385078732913826e-06,4.661357079384351e-06
2622.0,0.0001457146985754517,0.00022888811296209455,0.0001386885881224822,4.962167123748608e-06,0.00013455466250889003,6.727733125444502e-06,0.0001340247983262586
2623.0,3.386877945014636e-05,5.3200954349269525e-05,8.585432483283334e-05,2.337624824232731e-06,1.75720160768833e-05,8.786008038441651e-07,3.065255382206947e-05
2624.0,0.00013904333695063175,0.000218408762669986,0.0001677774727758288,6.467337715937669e-06,7.234641816467047e-05,3.6173209082335237e-06,0.00012895867832646055
2625.0,0.00014911582812753672,0.00023423059474683705,0.0002088477608124543,8.562621669931437e-06,6.456814298871905e-05,3.2284071494359525e-06,0.00013732479930816935
2626.0,0.00011928335534787643,0.00018736985625253388,0.00019557368578729714,7.938032655831036e-06,1.6200419850065373e-05,8.100209925032686e-07,0.00011053530169954212
2627.0,9.10954784651266e-05,0.00014309244288246425,0.00016313849390027117,6.348900760259793e-06,-7.88711076893378e-06,-3.94355538446689e-07,8.51409332433135e-05
2628.0,2.5594004424791126e-05,4.020296813636581e-05,8.716016055333927e-05,2.5674161250238653e-06,-5.605279511655681e-05,-2.8026397558278404e-06,2.5829228055595102e-05
2629.0,-0.00011694897148611718,-0.00018370301466758,-8.024248803390715e-05,-5.818764801945238e-06,-0.00016694198711775243,-8.347099355887622e-06,-0.00010278310732828433
2630.0,-1.6816337854391825e-07,-2.641504169564879e-07,-3.0813157022917365e-05,-3.353460882800332e-06,-5.142507507116534e-05,-2.5712537535582672e-06,5.756551257814681e-06
2631.0,-1.965532353680442e-05,-3.087451001262953e-05,-3.0851075255870905e-05,-3.361527009499183e-06,-6.226714322110638e-05,-3.1133571610553194e-06,-1.318043936624992e-05
2632.0,4.5110281670587564e-05,7.085906473927595e-05,3.200924826163992e-05,-2.1210898397131357e-07,-1.1199004802620038e-05,-5.59950240131002e-07,4.5882340894689876e-05
2633.0,-3.3051877524310174e-05,-5.191776780544277e-05,-1.986050024217571e-05,-2.8095685092105302e-06,-7.999043737072498e-05,-3.999521868536249e-06,-2.6242787146563395e-05
2634.0,-0.00011318916788722592,-0.0001777971290005398,-0.00011747070488341883,-7.71357288224937e-06,-0.00014727860980201513,-7.3639304901007565e-06,-9.81116645148758e-05
2635.0,-9.117063547553708e-06,-1.4321049931625973e-05,-5.372071219538694e-05,-4.536817390286853e-06,-6.220515206223354e-05,-3.110257603111677e-06,-1.4699885541551782e-06
2636.0,-0.00011175228813202073,-0.00017554008356457373,-0.00012900922418969022,-8.327044834839956e-06,-0.00015023781452327967,-7.5118907261639835e-06,-9.591335257101679e-05
2637.0,-0.00018475820802016455,-0.00029021751385152617,-0.00022864142646894314,-1.3354383234096388e-05,-0.00020346295787021518,-1.017314789351076e-05,-0.00016123067689255739
2638.0,-0.00022242613488357302,-0.00034938615452090316,-0.0003032657723674173,-1.7146253683493582e-05,-0.00021963079052511603,-1.0981539526255802e-05,-0.00019429834167382362
2639.0,-0.0003285864564242074,-0.000516142395119018,-0.00043483076063819575,-2.374153803190979e-05,-0.00029845358221791685,-1.4922679110895843e-05,-0.0002899222392814018
2640.0,-0.0004240868377440899,-0.000666154039087874,-0.000577796409109153,-3.088982045545765e-05,-0.000365368410712108,-1.82684205356054e-05,-0.0003749285967530269
2641.0,-0.0005449639707203028,-0.0008560273867153079,-0.0007497526099928676,-3.9487630499643383e-05,-0.0004536205960903317,-2.2681029804516584e-05,-0.0004827953104161428
2642.0,-0.0003839506974680358,-0.0006031083394032744,-0.0006591214665130624,-3.495607332565312e-05,-0.00031890030368231237,-1.594501518411562e-05,-0.00033304960895826703
2643.0,-0.00026129260986719683,-0.0004104374699544222,-0.0005054263041816609,-2.7271315209083048e-05,-0.0002026290458161384,-1.013145229080692e-05,-0.00022388984236730686
2644.0,-0.0001198207547782749,-0.0001882140013016731,-0.00030937831935220225,-1.7468915967610116e-05,-0.00010244394070468843,-5.122197035234422e-06,-9.722964177543037e-05
2645.0,-0.0002444560547809952,-0.00038399067140287846,-0.00035549128890009307,-1.9774564445004656e-05,-0.00022282134159468114,-1.1141067079734058e-05,-0.0002135404232562565
2646.0,-0.0002720148235382372,-0.00042727988356763835,-0.0003998590804092255,-2.199295402046128e-05,-0.000263921421719715,-1.3196071085985751e-05,-0.0002368257984317902
2647.0,-0.00020501395874697676,-0.0003220351724507464,-0.000351761260153542,-1.9588063007677102e-05,-0.00019578408682718873,-9.789204341359437e-06,-0.0001756366913979402
2648.0,-0.0002510018779776294,-0.0003942728263116313,-0.000378034852954231,-2.090174264771155e-05,-0.00022465143410954624,-1.1232571705477313e-05,-0.00021886756362444055
2649.0,-0.00025770683172564443,-0.0004048049428956313,-0.0003945796784199081,-2.1728983920995405e-05,-0.0002305682864971459,-1.1528414324857296e-05,-0.00022444943347979174
2650.0,-0.00011626344279974686,-0.0001826261887283298,-0.0002635852177563622,-1.5179260887818112e-05,-0.00010844214557437226,-5.422107278718613e-06,-9.566207463321013e-05
2651.0,-1.4591869793537416e-05,-2.2920855471952883e-05,-0.00011484646198377894,-7.742323099188949e-06,-2.9732294933637604e-05,-1.4866147466818804e-06,-5.362931947666587e-06
2652.0,-0.0001228047370408512,-0.00019290122966503231,-0.00016308696139477036,-1.015434806973852e-05,-0.00012440155842341483,-6.220077921170741e-06,-0.00010643031104994193
2653.0,-0.00023632634379147998,-0.00037122055138880117,-0.0002917205942116164,-1.658602971058082e-05,-0.000217928783968091,-1.0896439198404552e-05,-0.0002088438748824946
2654.0,-0.0003375492031742904,-0.0005302210444835254,-0.00043912197881181025,-2.3956098940590515e-05,-0.00028439945890568197,-1.42199729452841e-05,-0.00029937313128841576
2655.0,-0.00028150914871621555,-0.0004421935344570138,-0.00044102030459888266,-2.4051015229944134e-05,-0.00018729330622591078,-9.36466531129554e-06,-0.0002480934681749759
2656.0,-0.0003030096662488009,-0.0004759664678519182,-0.0004626182212656612,-2.5130911063283062e-05,-0.0001903794618556276,-9.518973092781381e-06,-0.0002683597820927364
2657.0,-0.00035524457107039714,-0.0005580168627176973,-0.0005215778241635841,-2.807889120817921e-05,-0.00023218675050884485,-1.1609337525442244e-05,-0.00031555634233677567
2658.0,-0.00027147066566882426,-0.000426425122397045,-0.0004627702203504808,-2.513851101752404e-05,-0.00014554485096596181,-7.277242548298091e-06,-0.0002390549121030021
2659.0,-0.00047434148304283016,-0.0007450938481791403,-0.000637255818175768,-3.38627909087884e-05,-0.00030194708961062133,-1.5097354480531067e-05,-0.0004253813376535107
2660.0,-0.0004766933940590297,-0.0007487882211994201,-0.0007061866340913365,-3.730933170456683e-05,-0.0002949445915874094,-1.474722957937047e-05,-0.0004246368327750924
2661.0,-0.00015073861179945764,-0.00023677965736684792,-0.00041607716791927174,-2.280385839596359e-05,1.5527117284364067e-05,7.763558642182034e-07,-0.00012871110926771228
2662.0,-0.00012738696105759497,-0.00020009897029688029,-0.0002825953009596921,-1.6129765047984606e-05,4.2916464735753834e-05,2.145823236787692e-06,-0.00011340301924639805
2663.0,-8.179453994678422e-05,-0.0001284825628436459,-0.0001873483907046641,-1.1367419535233205e-05,5.6347122153965756e-05,2.817356107698288e-06,-7.32444765192493e-05
2664.0,-0.00029031529461776733,-0.0004560261958691525,-0.00035340040631903996,-1.9670020315952e-05,-0.00013905248488299549,-6.9526242441497745e-06,-0.00026369265005766557
2665.0,-0.0003156488754741239,-0.000495820090901794,-0.00044142061205822136,-2.407103060291107e-05,-0.00015041264123283327,-7.520632061641664e-06,-0.0002840572128095712
2666.0,-0.0004962916122584867,-0.0007795730289207603,-0.0006504102990571935,-3.452051495285968e-05,-0.0002889324678108096,-1.4446623390540481e-05,-0.00044732447391508656
2667.0,-0.0004540834174952104,-0.0007132725545828944,-0.0006892613095815576,-3.646306547907788e-05,-0.00021080953592900187,-1.0540476796450094e-05,-0.00040707987521968245
