step,kalman_corrected_offset,ai_corrected_offset,ai_prediction,ai_extra_correction
2510,-0.00012389171387786163,-5.0220807483348134e-05,-2.5156361516565084e-05,-1.2578180758282543e-06
2511,-0.00020132963267546286,-0.00012950925702072272,-8.577937114750966e-05,-4.288968557375483e-06
2512,-9.813663527729068e-05,-3.310457971323422e-05,1.9141183656756766e-05,9.570591828378383e-07
2513,-0.00014363641956650588,-8.329117347955353e-05,-1.3944158126832917e-05,-6.972079063416459e-07
2514,-0.00017542942301676637,-0.0001177940379575458,-4.5516509999288246e-05,-2.2758254999644124e-06
2515,-0.00015474845259652118,-9.992400750842373e-05,-3.7821206205990165e-05,-1.8910603102995083e-06
2516,-0.00011685076546454312,-6.639514472413838e-05,-1.767472667779657e-06,-8.837363338898286e-08
2517,-0.00013178476751834117,-8.543062877144626e-05,-1.002917770165368e-06,-5.01458885082684e-08
2518,0.0001056563342561659,0.0001368137411428989,0.00022691130288876593,1.1345565144438297e-05
2519,7.405932215584116e-05,9.331796685377594e-05,0.00017787930846679956,8.893965423339978e-06
2520,-0.00013612488621012942,-0.00011634970977863037,-5.241976396064274e-05,-2.620988198032137e-06
2521,3.688590286504289e-05,4.969784129518945e-05,0.0001034836532198824,5.17418266099412e-06
2522,4.1906890669852164e-05,4.816264988971568e-05,0.00010444955114508048,5.2224775572540245e-06
2523,3.4252842303475635e-05,3.604098281919015e-05,7.249741611303762e-05,3.624870805651881e-06
2524,8.126173889168526e-06,7.530452993912384e-06,3.89030683436431e-05,1.945153417182155e-06
2525,5.253873828771792e-05,4.8510676643310096e-05,6.527582445414737e-05,3.2637912227073688e-06
2526,5.62577365738886e-05,4.866685633281514e-05,7.329698564717546e-05,3.6648492823587734e-06
2527,0.00010599994614423085,9.181614410020962e-05,0.00013945437967777252,6.972718983888627e-06
2528,4.450894451268163e-05,2.8186028272988443e-05,5.89556984778028e-05,2.94778492389014e-06
2529,7.3807308499419835e-06,-8.398874532653929e-06,1.0723549166868906e-05,5.361774583434453e-07
2530,-3.397637318817772e-05,-4.7012846049808204e-05,-3.167019531247206e-05,-1.5835097656236031e-06
2531,-4.7391073952087375e-05,-5.756558737126281e-05,-3.604698576964438e-05,-1.802349288482219e-06
2532,-8.357786376387407e-05,-8.907826201361804e-05,-7.579302473459393e-05,-3.7896512367296965e-06
2533,5.028127840968488e-05,4.220917718384826e-05,6.326904258457944e-05,3.1634521292289722e-06
2534,0.00023779571303728737,0.0002189988386860964,0.0002266222727485001,1.1331113637425006e-05
2535,0.0001266304848612938,0.0001037438900702477,0.00010451734851812944,5.225867425906472e-06
2536,3.393946490837287e-05,1.2923016938999797e-05,-6.5734384406823665e-06,-3.2867192203411836e-07
2537,0.00013613252966948345,0.00011205512797258535,9.341106488136575e-05,4.670553244068288e-06
2538,-4.621695092811709e-05,-6.54253342418082e-05,-6.160286284284666e-05,-3.0801431421423333e-06
2539,-7.05360837602166e-05,-8.360565134789059e-05,-9.02815445442684e-05,-4.51407722721342e-06
2540,-8.394521091292964e-05,-9.024870396635692e-05,-0.00010998945799656212,-5.4994728998281065e-06
2541,-5.794280472881151e-06,-9.553247134616174e-06,-3.4838481951737776e-05,-1.7419240975868889e-06
2542,0.00013215301072376645,0.0001223212823753302,0.00013150699669495225,6.575349834747613e-06
2543,-1.541194983106853e-05,-2.488664327971144e-05,6.552810191351455e-06,3.276405095675728e-07
2544,-0.00011331863816542753,-0.00011908191276597364,-5.945366501691751e-05,-2.972683250845876e-06
2545,-0.0002938870728261268,-0.0002897731617741235,-0.00018593670392874628,-9.296835196437314e-06
2546,-0.00010364442334843855,-0.000100332654553488,1.6835097994771786e-05,8.417548997385893e-07
2547,-0.00014155998741185245,-0.00013678611052873318,-3.187450420227833e-05,-1.5937252101139167e-06
2548,-0.0002955861655796582,-0.0002823921161441245,-0.00017423357348889112,-8.711678674444556e-06
2549,-0.0004351135616038929,-0.00040855453397603097,-0.00028233532793819904,-1.4116766396909953e-05
2550,-0.0004998128588000397,-0.0004588890719102477,-0.0003188219852745533,-1.5941099263727665e-05
2551,-0.0005279841223693824,-0.00047357872664128967,-0.00032140337862074375,-1.607016893103719e-05
2552,-0.0005584317080455404,-0.0004914246294889015,-0.0003246255510021001,-1.6231277550105008e-05
2553,-0.0005075198579295435,-0.0004317920030053279,-0.0002671940019354224,-1.3359700096771122e-05
2554,-0.00043948011489592336,-0.00035976253963071036,-0.0001887496473500505,-9.437482367502527e-06
2555,-0.00028619539137022767,-0.000211299813199969,-2.2567517589777708e-05,-1.1283758794888855e-06
2556,-0.00018919531233889194,-0.00012341543660073377,6.414820381905884e-05,3.207410190952942e-06
2557,-7.464176445135984e-05,-2.154550451121154e-05,0.00014467751316260546,7.2338756581302736e-06
2558,-0.0001901517395176075,-0.00014268226770073226,1.9357310520717874e-05,9.678655260358938e-07
2559,-0.0002083633125860591,-0.00016463512150867175,-6.849011697340757e-06,-3.4245058486703785e-07
2560,-0.00016100667607783296,-0.00012178379835928402,1.6457766832900234e-05,8.228883416450117e-07
2561,-8.657303834068787e-06,2.0540690705340633e-05,0.0001342886534985155,6.714432674925775e-06
2562,-0.00012694850189389766,-0.00010165058726870868,2.4366432626266032e-05,1.2183216313133017e-06
2563,-0.00014774939431837054,-0.00012466158696206161,-8.440199508186197e-07,-4.220099754093099e-08
2564,-0.00010407996497607126,-8.460688760929467e-05,3.2674724934622645e-05,1.6337362467311323e-06
2565,-0.0002473436844402262,-0.00022404242066969784,-0.00011060174438171089,-5.5300872190855445e-06
2566,-0.0001564516391340194,-0.00013410609821557258,-1.6507903637830168e-05,-8.253951818915085e-07
2567,-0.000329094409074283,-0.00030052748293042675,-0.00015972740948200226,-7.986370474100114e-06
2568,-0.0003194323153271724,-0.0002854966905832608,-0.00014859018847346306,-7.429509423673153e-06
2569,-0.0004167975783617106,-0.0003735373203941536,-0.00023518074885942042,-1.1759037442971021e-05
2570,-0.0004052528718194361,-0.00035438022657064317,-0.00021284223475959152,-1.0642111737979577e-05
2571,-0.0004034715288295654,-0.00034655037999028104,-0.000193502550246194,-9.675127512309701e-06
2572,-0.0002588648226060961,-0.00020263551453374677,-6.912749086041003e-05,-3.4563745430205017e-06
2573,-0.00032776664259010375,-0.00026780844233862923,-0.00016085511015262455,-8.042755507631228e-06
2574,-0.0003764537114362316,-0.0003100617422744667,-0.00021983811166137457,-1.0991905583068728e-05
2575,-0.00034845862365667996,-0.00027820613118493756,-0.00017648522043600678,-8.824261021800339e-06
2576,-0.0004067402438221279,-0.0003319705389686325,-0.00019646533473860472,-9.823266736930236e-06
2577,-0.00040515276545191527,-0.0003268288771572785,-0.00018420515698380768,-9.210257849190386e-06
2578,-0.0004589326165530986,-0.0003759512674410786,-0.00021239503985270858,-1.061975199263543e-05
2579,-0.0004208107916638382,-0.0003354291496818863,-0.00017411245789844543,-8.705622894922271e-06
2580,-0.0004065230406438455,-0.0003197527385508069,-0.00015883060405030847,-7.941530202515424e-06
2581,-0.0004130709293632596,-0.0003240342663167824,-0.00017962377751246095,-8.981188875623047e-06
2582,-0.00037037906613070963,-0.00028046579612973216,-0.00015526614151895046,-7.763307075947523e-06
2583,-0.00043906191185832743,-0.00034511944468121293,-0.00022048194659873843,-1.1024097329936923e-05
2584,-0.0006256633837542951,-0.0005200073479832528,-0.00037890751264058053,-1.8945375632029027e-05
2585,-0.0006427878621736308,-0.0005262536869991495,-0.0003753803321160376,-1.876901660580188e-05
2586,-0.0006490466299198713,-0.0005235936769294459,-0.00035178850521333516,-1.758942526066676e-05
2587,-0.0007376084749215221,-0.000600193985519176,-0.00042725898674689233,-2.136294933734462e-05
2588,-0.0007043423277717576,-0.0005581768873547409,-0.00038024215609766543,-1.9012107804883273e-05
2589,-0.0006540977632930206,-0.0005027905584396303,-0.0003231217560824007,-1.6156087804120036e-05
2590,-0.0008999470629315263,-0.00073319950454217,-0.0005398388602770865,-2.6991943013854328e-05
2591,-0.0008852244064790685,-0.0007050036229411374,-0.0005195902194827795,-2.5979510974138977e-05
2592,-0.0009322693672768543,-0.0007389667798629742,-0.0005321349017322063,-2.660674508661032e-05
2593,-0.0009353343050509889,-0.000729810590487309,-0.0005354030872695148,-2.677015436347574e-05
2594,-0.0009394769086709443,-0.0007231668490300217,-0.0005263951024971902,-2.6319755124859513e-05
2595,-0.0008863775957550251,-0.0006616591979656267,-0.0004968264256604016,-2.484132128302008e-05
2596,-0.0007127077330405957,-0.00048696446082570447,-0.00036419215030036867,-1.8209607515018433e-05
2597,-0.0006373865824662673,-0.000414047400561341,-0.00030235067242756486,-1.5117533621378243e-05
2598,-0.0007207663364454565,-0.0004955118090484368,-0.00038897909689694643,-1.944895484484732e-05
2599,-0.0006322056646617274,-0.0004093746615689506,-0.00030415269429795444,-1.5207634714897723e-05
2600,-0.00048149646470953077,-0.00026737721042982245,-0.0001767806534189731,-8.839032670948655e-06
2601,-0.00036629999858959204,-0.00016448682521449457,-9.582257189322263e-05,-4.791128594661132e-06
2602,-0.00023671564461065375,-5.109622547140539e-05,-2.657315008036676e-06,-1.328657504018338e-07
2603,-0.0002026972752871621,-3.247207052107183e-05,2.9596533295261906e-06,1.4798266647630954e-07
2604,-0.0002365432813443731,-7.784368636155266e-05,-5.12142178195063e-05,-2.5607108909753155e-06
2605,-0.00030596870304971805,-0.00015518152985501897,-0.00010342791938455775,-5.171395969227888e-06
2606,-0.00040328126536717915,-0.00025579454416603547,-0.00018032744992524385,-9.016372496262193e-06
2607,-0.00029549681160156484,-0.00015670590197330576,-6.335685611702502e-05,-3.167842805851251e-06
2608,-5.4579551288415336e-05,6.576116403697528e-05,0.00014363465015776455,7.181732507888228e-06
2609,0.00010931688512653014,0.00020719120599891017,0.0002456128131598234,1.2280640657991172e-05
2610,1.5190336988535904e-05,9.860838296548479e-05,0.00011510918557178229,5.755459278589115e-06
2611,-0.0001635649876457436,-8.406495328558246e-05,-6.999744073254988e-05,-3.499872036627494e-06
2612,-0.00023002546872736228,-0.0001509550896841148,-0.0001254897506441921,-6.274487532209605e-06
2613,-0.0003125694752127188,-0.00023053196311122084,-0.0001870139385573566,-9.35069692786783e-06
2614,-0.0003272903720164282,-0.00024186441212262569,-0.00019617751240730286,-9.808875620365143e-06
2615,-0.00036012333065828434,-0.0002709184614724608,-0.00020755788136739284,-1.0377894068369643e-05
2616,-0.00021297096278574996,-0.00012794629701455917,-5.3408268286148086e-05,-2.6704134143074044e-06
2617,1.0764789799685854e-05,8.076631114713324e-05,0.00016558641800656915,8.279320900328457e-06
2618,-0.00015619541899570264,-9.140954556962274e-05,-1.516313204774633e-05,-7.581566023873165e-07
2619,-9.715837532493275e-05,-3.9014281539305815e-05,2.430530366837047e-05,1.2152651834185237e-06
2620,-4.802954097035171e-05,2.4047748999922838e-06,5.629406950902194e-05,2.814703475451097e-06
2621,-3.906782981155073e-05,4.664190664435326e-06,4.768895450979471e-05,2.3844477254897356e-06
2622,0.00010081023673627192,0.0001340317326631127,0.00013446802040562034,6.723401020281017e-06
2623,1.3968373166086831e-06,3.066316875084416e-05,1.748985960148275e-05,8.744929800741375e-07
2624,0.00010594412841723275,0.00012896593620830167,7.239990372909233e-05,3.6199951864546167e-06
2625,0.0001196896940680067,0.00013733273966268556,6.454211688833311e-05,3.227105844416656e-06
2626,9.542296264616142e-05,0.00011053929923016924,1.6266694728983566e-05,8.133347364491783e-07
2627,7.106004953705421e-05,8.514861604011315e-05,-7.969663784024306e-06,-3.984831892012153e-07
2628,1.0214583159389733e-05,2.5835867003111376e-05,-5.604294710792601e-05,-2.8021473553963006e-06
2629,-0.00012545843488085448,-0.0001027763550897709,-0.00016695512749720365,-8.347756374860183e-06
2630,-1.7849784224233578e-05,5.764259847713838e-06,-5.145515387994237e-05,-2.5727576939971186e-06
2631,-3.807496067213407e-05,-1.3171725592591893e-05,-6.229918653843924e-05,-3.114959326921962e-06
2632,2.2391038389608546e-05,4.589085959065406e-05,-1.1208429896214511e-05,-5.604214948107256e-07
2633,-5.1781283577618653e-05,-2.6238195624011207e-05,-7.992559403646737e-05,-3.996279701823369e-06
2634,-0.00012896157448722,-9.810749899983271e-05,-0.0001472801377531141,-7.364006887655705e-06
2635,-3.307556305035551e-05,-1.4628950708802872e-06,-6.227196718100458e-05,-3.1135983590502293e-06
2636,-0.0001325180251664934,-9.590271679640782e-05,-0.00015031910152174532,-7.515955076087266e-06
2637,-0.00020524094432089723,-0.00016121405739351062,-0.00020359738846309483,-1.0179869423154742e-05
2638,-0.0002461094061985082,-0.00019428234275640192,-0.00021964065672364086,-1.0982032836182044e-05
2639,-0.00035293263087661237,-0.0002899035656885031,-0.000298530823783949,-1.4926541189197452e-05
2640,-0.000451726673285129,-0.00037491299734460955,-0.00036533412639983,-1.82667063199915e-05
2641,-0.000576835128470739,-0.0004827793462131212,-0.00045365342521108687,-2.2682671260554344e-05
2642,-0.00043639210039551896,-0.000333029950921013,-0.000318999431328848,-1.59499715664424e-05
2643,-0.0003298103643363813,-0.00022387320985619221,-0.00020259726443327963,-1.0129863221663982e-05
2644,-0.0002002457990633399,-9.721343105578318e-05,-0.00010246262536384165,-5.123131268192083e-06
2645,-0.0003196313412444285,-0.0002135264872497845,-0.00022280194389168173,-1.1140097194584087e-05
2646,-0.00034788205030417444,-0.0002368133836184656,-0.0002639144950080663,-1.3195724750403316e-05
2647,-0.0002879475847125352,-0.00017562781633623486,-0.00019573431927710772,-9.786715963855386e-06
2648,-0.0003336995140431062,-0.00021885827166794503,-0.00022467641974799335,-1.1233820987399668e-05
2649,-0.0003419083212862505,-0.00022443603706461107,-0.0002306657552253455,-1.1533287761267275e-05
2650,-0.00020944152128523976,-9.564680823046797e-05,-0.00010849842510651797,-5.4249212553258985e-06
2651,-0.00011162962546189813,-5.347928052227256e-06,-2.9749076929874718e-05,-1.487453846493736e-06
2652,-0.0002103214152337883,-0.00010641684767070729,-0.00012439372949302197,-6.219686474651099e-06
2653,-0.0003153052627465624,-0.00020882976642629358,-0.00021796353394165635,-1.0898176697082818e-05
2654,-0.0004117065186953108,-0.00029935887928457733,-0.00028442437178455293,-1.4221218589227648e-05
2655,-0.0003611501852893114,-0.00024808254882533175,-0.00018724890833254904,-9.362445416627453e-06
2656,-0.00038214697169977905,-0.0002683500077101584,-0.000190375663805753,-9.51878319028765e-06
2657,-0.0004320726995513874,-0.00031554689861819346,-0.00023219692229758948,-1.1609846114879475e-05
2658,-0.00035380085277178963,-0.00023904736348329822,-0.0001455225283280015,-7.2761264164000755e-06
2659,-0.0005461989352332346,-0.00042537207665700635,-0.0003019946161657572,-1.509973080828786e-05
2660,-0.0005508896310418086,-0.00042462761134924923,-0.00029495786293409765,-1.4747893146704882e-05
2661,-0.0002445023275248787,-0.00012870058140198063,1.548666477901861e-05,7.743332389509306e-07
2662,-0.00021772845018234045,-0.00011338990173930185,4.284898022888228e-05,2.1424490114441142e-06
2663,-0.0001661286566518718,-7.323213116922768e-05,5.634383705910295e-05,2.817191852955148e-06
2664,-0.00035572679614096967,-0.000263683440781138,-0.00013900890189688653,-6.9504450948443265e-06
2665,-0.00037616427795561595,-0.00028405290151660195,-0.00015033093222882599,-7.5165466114413e-06
2666,-0.0005465624871239471,-0.0004473179363071669,-0.00028898738673888147,-1.4449369336944075e-05
2667,-0.0005092469855948041,-0.0004070740309639601,-0.00021080598526168615,-1.0540299263084309e-05
2668,-0.0006855006772456988,-0.0005737771073854845,-0.0003483520704321563,-1.7417603521607818e-05
2669,-0.0007008892084930416,-0.0005793850264373137,-0.00036417253431864083,-1.8208626715932042e-05
2670,-0.0006636154642742162,-0.0005350276306175227,-0.0003240142541471869,-1.6200712707359344e-05
2671,-0.0005437994039508216,-0.0004130517894720288,-0.00023767753737047315,-1.1883876868523658e-05
2672,-0.0006163486503500525,-0.00048015372639870235,-0.00031016216962598264,-1.5508108481299133e-05
2673,-0.00038000531636384565,-0.00024853466220425797,-0.00011459105007816106,-5.7295525039080535e-06
2674,-0.00035780688318518824,-0.00023260342684146786,-8.214857371058315e-05,-4.107428685529158e-06
2675,-0.000422422498560825,-0.00030020134917786516,-0.00014115715748630464,-7.057857874315233e-06
2676,-0.0005811606292447376,-0.00045480281671946303,-0.0002780862560030073,-1.3904312800150366e-05
2677,-0.0005273636760824303,-0.0003992127296068345,-0.00023314973805099726,-1.1657486902549863e-05
2678,-0.00043318961268409503,-0.00030851532156571544,-0.00013023348583374172,-6.511674291687087e-06
2679,-0.00041593195957550654,-0.0002951110129608234,-0.00012027164484607056,-6.013582242303528e-06
2680,-0.0004916439330498643,-0.0003696803269335466,-0.00021552343969233334,-1.0776171984616667e-05
2681,-0.0006273174973219271,-0.0004977637690228752,-0.0003437988634686917,-1.7189943173434587e-05
2682,-0.0007090496382273394,-0.0005693243234167092,-0.0004025392991025001,-2.0126964955125004e-05
2683,-0.0005771564610143307,-0.0004334430765479488,-0.0002914598153438419,-1.4572990767192096e-05
2684,-0.0006149507764343652,-0.00046740603192444883,-0.00029700653976760805,-1.4850326988380403e-05
2685,-0.0005744432318128468,-0.00042612524981075175,-0.00024287941050715744,-1.2143970525357873e-05
2686,-0.0004076123698370459,-0.00026701668518269635,-7.640663534402847e-05,-3.820331767201424e-06
2687,-0.0005978241117468772,-0.0004561413139611287,-0.0002464111603330821,-1.2320558016654105e-05
2688,-0.0007303434383405625,-0.0005819974838220132,-0.00035662544541992247,-1.7831272270996123e-05
2689,-0.000542412790119152,-0.00039794932254088466,-0.00015168213576544076,-7.584106788272039e-06
2690,-0.0004204652480533975,-0.0002852482714781432,-4.291308869142085e-05,-2.1456544345710427e-06
2691,-0.00018447420421520625,-6.702826600931555e-05,0.0001371231337543577,6.856156687717885e-06
2692,-0.0001887019977199211,-8.648777676445289e-05,0.00010723490413511172,5.361745206755586e-06
2693,-2.8833623968730197e-05,5.339449188163557e-05,0.00022509209520649165,1.1254604760324583e-05
2694,4.3798206675790966e-05,0.00010568639333136088,0.00025982363149523735,1.2991181574761869e-05
2695,5.258364016980907e-05,9.67424572679453e-05,0.00023762750788591802,1.1881375394295901e-05
2696,-4.0648657854230896e-05,-7.174765250167322e-06,0.00012524363410193473,6.262181705096737e-06
2697,-6.487694543500323e-05,-3.876718484175287e-05,8.024166891118512e-05,4.012083445559256e-06
2698,2.8139827053206983e-05,4.3612838053159016e-05,0.00016083433001767844,8.041716500883923e-06
2699,6.025861342905891e-05,6.468346865349797e-05,0.00018510354857426137,9.25517742871307e-06
2700,-0.00013973930817328748,-0.00013619967485957286,-1.062396904671914e-06,-5.31198452335957e-08
2701,-0.00016658018757575288,-0.00016284879420688572,-1.4442470273934305e-05,-7.221235136967153e-07
2702,-1.8321110921191282e-06,-4.892749665432494e-06,0.00012818224786315113,6.409112393157557e-06
2703,-6.556966918382407e-05,-7.16646027849129e-05,6.0802594816777855e-05,3.0401297408388928e-06
2704,-0.00029344076830591017,-0.00029137161190847974,-0.00015732023166492581,-7.866011583246292e-06
2705,-0.00030451000877332204,-0.00029588747366847255,-0.00013079920609015971,-6.539960304507986e-06
2706,-0.0005161072266899806,-0.0004941595093751691,-0.0002747719408944249,-1.3738597044721247e-05
2707,-0.0004520901024567635,-0.0004233067945658511,-0.0001611769839655608,-8.05884919827804e-06
2708,-0.0003336758005418463,-0.0003049659611434699,-3.5818487958749756e-05,-1.790924397937488e-06
2709,-0.0003106404377323634,-0.0002828200245447522,-2.4325840058736503e-05,-1.2162920029368253e-06
2710,-0.0003125529707006625,-0.0002846055190330095,-4.5635235437657684e-05,-2.2817617718828843e-06
2711,-0.00034625128960098447,-0.0003161229067336398,-8.72107848408632e-05,-4.36053924204316e-06
2712,-0.0003716523432982766,-0.0003374281938130862,-0.00012781485565938056,-6.390742782969028e-06
2713,-0.00040377115279708394,-0.00036414336052814904,-0.0001588299055583775,-7.941495277918876e-06
2714,-0.0002764520457147228,-0.00023774815349687895,-3.938034569728188e-05,-1.969017284864094e-06
2715,-0.0002547922451941839,-0.00021662890960114266,-4.886274109594524e-05,-2.443137054797262e-06
2716,-0.0002591154830813599,-0.00022000839462765106,-7.871762500144541e-05,-3.935881250072271e-06
2717,-0.00019710147136779127,-0.00015927657326382999,-3.517939694575034e-05,-1.758969847287517e-06
2718,-0.0003344320864216708,-0.000291549619147011,-0.0001611043990124017,-8.055219950620085e-06
2719,-0.00031799622277090635,-0.0002719553973229606,-0.0001276977127417922,-6.38488563708961e-06
2720,-0.00029319700026740457,-0.00024690964196760035,-7.427582022501156e-05,-3.713791011250578e-06
2721,-0.0003498082170771294,-0.00030171427832030335,-0.00010755512630566955,-5.377756315283478e-06
2722,-0.0003413649750699933,-0.00029330825739072163,-7.322679448407143e-05,-3.6613397242035718e-06
2723,-0.00033880196306591674,-0.0002907210094677506,-7.539293437730521e-05,-3.769646718865261e-06
2724,-0.00025172303192179103,-0.00020695253146008289,-9.080584277398884e-06,-4.5402921386994424e-07
2725,-0.00030224766926060273,-0.000258479551501287,-5.2173880249029025e-05,-2.6086940124514516e-06
2726,-0.0002987989349173017,-0.0002557486101840137,-5.572064037551172e-05,-2.786032018775586e-06
2727,-0.0003623420005775425,-0.0003168109928296676,-0.00011817399354185909,-5.9086996770929545e-06
2728,-0.00016118102098504404,-0.00012143168257052537,4.5243916247272864e-05,2.2621958123636433e-06
2729,-0.00022218118963769054,-0.00018479137842510938,-1.828471795306541e-05,-9.142358976532705e-07
2730,-0.0002875591730927635,-0.0002481816505746742,-0.00010106178524438292,-5.053089262219146e-06
2731,-0.00014058051776205094,-0.00010562838318627295,2.6862438971875235e-05,1.343121948593762e-06
2732,-0.0001487267221888151,-0.00011717241190784378,1.0478343938302714e-05,5.239171969151358e-07
2733,-0.00014526965053442042,-0.00011678781531660285,8.861706191964913e-06,4.4308530959824567e-07
2734,-0.0001106304405389445,-8.672933627443662e-05,4.387754597701132e-05,2.1938772988505662e-06
2735,9.955996534508832e-06,2.3991843016425047e-05,0.0001558678923174739,7.793394615873694e-06
2736,0.00013346426442038234,0.000133841453890091,0.0002436016220599413,1.2180081102997065e-05
2737,0.0002098935495551915,0.0001952518102823188,0.00028859780286438763,1.4429890143219382e-05
2738,0.00017742107892614753,0.0001508315032511924,0.00024860873236320913,1.2430436618160458e-05
2739,0.0001279575699658303,9.355129222414987e-05,0.00018587491649668664,9.293745824834333e-06
2740,-7.395132718098597e-05,-0.00010665578838058742,1.0823521733982489e-05,5.411760866991244e-07
2741,-0.00022956354965432237,-0.0002538068958655952,-0.0001200362530653365,-6.0018126532668255e-06
2742,-3.1031367871604986e-05,-5.778448654136743e-05,9.291400056099519e-05,4.64570002804976e-06
2743,-0.00016926564252861556,-0.00019376250694298232,-2.336508032385609e-06,-1.1682540161928047e-07
2744,-0.00021693063694670756,-0.0002378305419923727,-3.206523251719773e-05,-1.6032616258598865e-06
2745,-0.0002593151074065094,-0.0002759047581408297,-5.069150574854575e-05,-2.5345752874272875e-06
2746,-0.0003412627321601849,-0.0003513712281051565,-9.99527910607867e-05,-4.997639553039335e-06
2747,-0.00032289201537702883,-0.00032872170968008214,-6.442960147978738e-05,-3.2214800739893692e-06
2748,-0.00029853719718913273,-0.0003025334145463622,-2.2932821593713015e-05,-1.146641079685651e-06
2749,-0.0003539385110035661,-0.0003540210086484944,-6.914788536960259e-05,-3.4573942684801297e-06
2750,-0.0003857345668080128,-0.0003809852425957155,-9.307033178629354e-05,-4.653516589314677e-06
2751,-0.0003351526997279349,-0.0003293636974885586,-2.4042099539656192e-05,-1.2021049769828097e-06
2752,-0.0006870736730954577,-0.0006656672501245722,-0.0003192092408426106,-1.596046204213053e-05
2753,-0.0006179720686838148,-0.0005862634938496044,-0.00022944511147215962,-1.1472255573607982e-05
2754,-0.0005188822184120421,-0.0004844670126770431,-9.385427256347612e-05,-4.692713628173806e-06
2755,-0.00037454211225565866,-0.00034537317633905127,5.634260378428735e-05,2.8171301892143678e-06
2756,-0.00011586053211071361,-0.00010241591854196806,0.00026761210756376386,1.3380605378188194e-05
2757,-7.816357096801868e-05,-7.902087154878403e-05,0.0002550817735027522,1.275408867513761e-05
2758,-0.0001002236146831638,-0.0001114463170738436,0.00019631597388070077,9.815798694035039e-06
2759,-0.00024703223996047077,-0.00026069510174740995,5.549965499085374e-05,2.7749827495426873e-06
2760,-6.0045914163547885e-05,-8.604717307160314e-05,0.0002625897468533367,1.3129487342666835e-05
2761,-0.00024959409026397984,-0.00027901574622038537,9.969349775929004e-05,4.984674887964502e-06
2762,-0.00024942540808420874,-0.0002814101126937864,9.177369793178514e-05,4.588684896589257e-06
2763,-0.00026850391514790094,-0.0003021359657510134,7.94723309809342e-05,3.973616549046711e-06
2764,-0.00032801793499143394,-0.000360611336764605,2.9648328563780524e-05,1.4824164281890263e-06
2765,-0.00016875632021509266,-0.00020776999969758996,0.00017930663307197392,8.965331653598696e-06
2766,-4.670490584959048e-05,-9.682473186171597e-05,0.00027944010798819363,1.3972005399409682e-05
2767,-0.00010605828366169473,-0.00016273319631703964,0.0002016515500145033,1.0082577500725166e-05
2768,-0.00013137481027170302,-0.00019169232951307216,0.00015482008166145533,7.741004083072767e-06
2769,1.569730096188563e-05,-5.247784528639744e-05,0.0002470180916134268,1.2350904580671341e-05
2770,9.541703716628123e-05,1.739041658338272e-05,0.00029780640034005046,1.4890320017002523e-05
2771,-2.5890283394337173e-05,-0.0001065665510500996,0.00016739290731493384,8.369645365746692e-06
2772,-2.7335227115655162e-05,-0.00010979848569114588,0.00015779578825458884,7.889789412729443e-06
2773,-6.481871743937798e-06,-9.20263201539637e-05,0.00018830192857421935,9.415096428710967e-06
2774,-0.00013459076116526845,-0.00021737140401075424,7.613719208166003e-05,3.806859604083002e-06
2775,-0.00018905192759048956,-0.0002670618746534332,3.5145403671776876e-05,1.7572701835888438e-06
2776,-0.0002512435692538425,-0.00032315945078098334,3.720397444340051e-06,1.8601987221700257e-07
2777,-0.00011876900095137024,-0.00019034115499667298,0.00011091736814705655,5.545868407352828e-06
2778,-3.510730594121678e-05,-0.00011018646393031332,0.00018461522995494306,9.230761497747154e-06
2779,-8.684364768955854e-05,-0.00016215982987462195,0.00012135336146457121,6.067668073228561e-06
2780,-0.00022715022786627963,-0.0002958217034121772,-1.5234612874337472e-05,-7.617306437168737e-07
2781,-0.00010659709094292781,-0.00017290330616369533,6.430337816709653e-05,3.2151689083548264e-06
2782,-9.787724764397096e-05,-0.00016385387082940074,0.00010040928464150056,5.020464232075029e-06
2783,-5.0594851677151164e-05,-0.00011977225572249775,0.0001689368800725788,8.44684400362894e-06
2784,-0.00011125132753652303,-0.00018171818735930804,0.00013302327715791762,6.651163857895881e-06
2785,-0.00018845117034387677,-0.00025765056172765045,8.402005187235773e-05,4.2010025936178865e-06
2786,-0.0001336507694222966,-0.00020425740245724934,0.000137099385028705,6.85496925143525e-06
2787,-7.635279405689663e-05,-0.00015153355258125685,0.00020164475427009165,1.0082237713504584e-05
2788,8.649551268866526e-05,-7.885129158350929e-07,0.00035718895378522575,1.785944768926129e-05
2789,0.00011733032172747809,1.8659561343384883e-05,0.0003569752734620124,1.784876367310062e-05
2790,9.195343781938806e-05,-1.442956893427869e-05,0.00030030900961719453,1.5015450480859727e-05
2791,0.00019400353718238637,7.720546386167512e-05,0.0003686968993861228,1.8434844969306143e-05
2792,0.00017334937962937822,4.891477727113012e-05,0.0003291648463346064,1.645824231673032e-05
2793,0.00024064969129009053,0.00010667584690603169,0.00038124213460832834,1.9062106730416417e-05
2794,0.00019115786190474816,5.126613214841747e-05,0.00032395232119597495,1.6197616059798747e-05
2795,8.119732770753327e-05,-5.816312021792856e-05,0.00020703926566056907,1.0351963283028454e-05
2796,-0.00010467498561135544,-0.00023580329095042074,5.76578859181609e-05,2.8828942959080453e-06
2797,-0.00013024996882142758,-0.0002525445908102673,3.955372085329145e-05,1.977686042664573e-06
